"","measure","location","sex","age","cause","metric","year","val","upper","lower"
"253693","Deaths","Western Europe","Male","All ages","Zika virus","Percent",1993,0,0,0
"256483","Deaths","High-income North America","Male","All ages","Tuberculosis","Number",1996,1049.65929655417,1087.21176036779,1005.01754562881
"256485","Deaths","High-income North America","Male","All ages","Tuberculosis","Percent",1996,0.000827338265379261,0.000855930144674016,0.000793198558776861
"256699","Deaths","High-income North America","Male","All ages","HIV/AIDS","Number",1996,28196.5115071015,28412.3479492254,27940.0540873541
"256701","Deaths","High-income North America","Male","All ages","HIV/AIDS","Percent",1996,0.0222244648518867,0.0224010669845329,0.0220186781299353
"262454","Deaths","Eastern Europe","Male","All ages","Tuberculosis","Number",1993,19032.7251517263,20308.7767830762,18412.6119224461
"262456","Deaths","Eastern Europe","Male","All ages","Tuberculosis","Percent",1993,0.0119526794932423,0.012752109521292,0.0115570542885189
"262670","Deaths","Eastern Europe","Male","All ages","HIV/AIDS","Number",1993,6322.93465384723,6402.3079790046,6251.48423855452
"262672","Deaths","Eastern Europe","Male","All ages","HIV/AIDS","Percent",1993,0.00397085408006779,0.00402055951853538,0.00392379047757256
"269382","Deaths","Caribbean","Male","All ages","Zika virus","Number",1993,0,0,0
"269384","Deaths","Caribbean","Male","All ages","Zika virus","Percent",1993,0,0,0
"269637","Deaths","European Region","Male","All ages","Tuberculosis","Number",1994,43535.2053285924,46671.2294319581,42178.084163395
"269639","Deaths","European Region","Male","All ages","Tuberculosis","Percent",1994,0.00891872419507162,0.00956863422917668,0.00864532103506205
"269853","Deaths","European Region","Male","All ages","HIV/AIDS","Number",1994,25076.1356922961,25300.3045835298,24848.8401365833
"269855","Deaths","European Region","Male","All ages","HIV/AIDS","Percent",1994,0.00513723348126184,0.00519159699817149,0.00508098983185685
"271478","Deaths","Western Sub-Saharan Africa","Male","All ages","Tuberculosis","Number",1994,80993.7625268447,96531.2317113731,67702.9453612792
"271480","Deaths","Western Sub-Saharan Africa","Male","All ages","Tuberculosis","Percent",1994,0.0492628190423325,0.0571091824678878,0.0426970109916521
"279168","Deaths","Commonwealth Low Income","Male","All ages","Zika virus","Number",1992,0,0,0
"279170","Deaths","Commonwealth Low Income","Male","All ages","Zika virus","Percent",1992,0,0,0
"279793","Deaths","Central Europe","Male","All ages","Tuberculosis","Number",1993,4917.22597143003,5065.29881019753,4761.83399501037
"279795","Deaths","Central Europe","Male","All ages","Tuberculosis","Percent",1993,0.00691405624243403,0.00708487000013707,0.0067303353788733
"280009","Deaths","Central Europe","Male","All ages","HIV/AIDS","Number",1993,482.404183215305,507.033714307333,445.699115105948
"280011","Deaths","Central Europe","Male","All ages","HIV/AIDS","Percent",1993,0.00067835822785472,0.000714887882489411,0.0006247748676307
"283782","Deaths","Eastern Europe","Male","All ages","Tuberculosis","Number",1994,23534.765312735,26232.7603053464,22614.2088429392
"283784","Deaths","Eastern Europe","Male","All ages","Tuberculosis","Percent",1994,0.0135292589561548,0.0150857331818862,0.0130049527817477
"283998","Deaths","Eastern Europe","Male","All ages","HIV/AIDS","Number",1994,7427.67105799301,7523.82430756473,7340.9680515075
"284000","Deaths","Eastern Europe","Male","All ages","HIV/AIDS","Percent",1994,0.00426989061962343,0.00432644658704687,0.00421907961138243
"288374","Deaths","Eastern Mediterranean Region","Male","All ages","Zika virus","Number",1993,0,0,0
"288376","Deaths","Eastern Mediterranean Region","Male","All ages","Zika virus","Percent",1993,0,0,0
"289126","Deaths","Western Pacific Region","Male","All ages","Tuberculosis","Number",1993,153174.857317104,168649.730762499,139973.780826104
"289128","Deaths","Western Pacific Region","Male","All ages","Tuberculosis","Percent",1993,0.0253809616366243,0.0266523934319373,0.0243327004860739
"289342","Deaths","Western Pacific Region","Male","All ages","HIV/AIDS","Number",1993,5981.80376725331,7001.65409600629,4566.79552692473
"289344","Deaths","Western Pacific Region","Male","All ages","HIV/AIDS","Percent",1993,0.000992888106333412,0.001198433840448,0.000755532784725674
"290234","Deaths","East Asia","Male","All ages","Zika virus","Number",1994,0,0,0
"290236","Deaths","East Asia","Male","All ages","Zika virus","Percent",1994,0,0,0
"290690","Deaths","America","Male","All ages","Zika virus","Number",1994,0,0,0
"290692","Deaths","America","Male","All ages","Zika virus","Percent",1994,0,0,0
"291951","Deaths","Western Sub-Saharan Africa","Male","All ages","HIV/AIDS","Number",1994,47487.4506051237,72622.0439048169,31677.528819088
"291953","Deaths","Western Sub-Saharan Africa","Male","All ages","HIV/AIDS","Percent",1994,0.0288816976787369,0.0427082017831303,0.0194019307158066
"302491","Deaths","Commonwealth High Income","Male","All ages","Zika virus","Number",1993,0,0,0
"302493","Deaths","Commonwealth High Income","Male","All ages","Zika virus","Percent",1993,0,0,0
"303803","Deaths","World Bank Upper Middle Income","Male","All ages","Zika virus","Number",1992,0,0,0
"303805","Deaths","World Bank Upper Middle Income","Male","All ages","Zika virus","Percent",1992,0,0,0
"307661","Deaths","High-income North America","Male","All ages","Zika virus","Number",1996,0,0,0
"307663","Deaths","High-income North America","Male","All ages","Zika virus","Percent",1996,0,0,0
"308329","Deaths","Andean Latin America","Male","All ages","Zika virus","Number",1993,0,0,0
"308331","Deaths","Andean Latin America","Male","All ages","Zika virus","Percent",1993,0,0,0
"311102","Deaths","Eastern Mediterranean Region","Male","All ages","Zika virus","Number",1996,0,0,0
"311104","Deaths","Eastern Mediterranean Region","Male","All ages","Zika virus","Percent",1996,0,0,0
"314552","Deaths","Central Europe","Male","All ages","Tuberculosis","Number",1996,5049.89595837074,5203.97350092541,4903.37013008797
"314554","Deaths","Central Europe","Male","All ages","Tuberculosis","Percent",1996,0.00701158544506482,0.00720958168562563,0.00681945566305773
"314768","Deaths","Central Europe","Male","All ages","HIV/AIDS","Number",1996,643.827738156517,674.909946092992,598.362603985111
"314770","Deaths","Central Europe","Male","All ages","HIV/AIDS","Percent",1996,0.000893941391454646,0.000937192920874538,0.000832143134777173
"318844","Deaths","North Africa and Middle East","Male","All ages","Tuberculosis","Number",1996,14306.4705819971,16588.3566144405,12083.6800375029
"318846","Deaths","North Africa and Middle East","Male","All ages","Tuberculosis","Percent",1996,0.0100859116754088,0.011467138051642,0.00880870461837605
"319060","Deaths","North Africa and Middle East","Male","All ages","HIV/AIDS","Number",1996,1262.32558955907,2748.28495392817,638.250919116195
"319062","Deaths","North Africa and Middle East","Male","All ages","HIV/AIDS","Percent",1996,0.000890893468226648,0.00191946127484614,0.000448091980943817
"319484","Deaths","World Bank High Income","Male","All ages","HIV/AIDS","Number",1996,46792.3420567102,47092.1775175472,46482.0358107461
"319486","Deaths","World Bank High Income","Male","All ages","HIV/AIDS","Percent",1996,0.0103361988558534,0.0104075938887586,0.0102617239320245
"319928","Deaths","Commonwealth Middle Income","Male","All ages","Tuberculosis","Number",1996,491425.295438187,544292.070968414,441817.230079089
"319930","Deaths","Commonwealth Middle Income","Male","All ages","Tuberculosis","Percent",1996,0.0735916951573391,0.080712104603035,0.0669787727694269
"322172","Deaths","North America","Male","All ages","Tuberculosis","Number",1994,1176.24860375316,1216.1989755256,1128.55459725328
"322174","Deaths","North America","Male","All ages","Tuberculosis","Percent",1994,0.000926674128903935,0.000958283055464815,0.000889623382724494
"322388","Deaths","North America","Male","All ages","HIV/AIDS","Number",1994,39010.9813738917,39346.0318369706,38694.1167362736
"322390","Deaths","North America","Male","All ages","HIV/AIDS","Percent",1994,0.0307337664284913,0.0309975546445682,0.0304810743991697
"323810","Deaths","Australasia","Male","All ages","Tuberculosis","Number",1994,72.8376003354701,78.2360409476037,67.5541038997121
"323812","Deaths","Australasia","Male","All ages","Tuberculosis","Percent",1994,0.0009132800195111,0.000979961726369588,0.000845808846506664
"324026","Deaths","Australasia","Male","All ages","HIV/AIDS","Number",1994,588.229400585919,605.6499039404,571.635061393216
"324028","Deaths","Australasia","Male","All ages","HIV/AIDS","Percent",1994,0.00737561818272442,0.00760150157670589,0.00716257969430834
"330940","Deaths","Commonwealth Middle Income","Male","All ages","HIV/AIDS","Number",1996,104274.190413294,148161.301659916,74644.9389556768
"330942","Deaths","Commonwealth Middle Income","Male","All ages","HIV/AIDS","Percent",1996,0.0156178750774591,0.0222101884118428,0.011209153408912
"332848","Deaths","High-income North America","Male","All ages","Tuberculosis","Number",1993,1262.73433085808,1304.4939553755,1214.47520328868
"332850","Deaths","High-income North America","Male","All ages","Tuberculosis","Percent",1993,0.00100438401895912,0.00103736539480888,0.000964885122360132
"333064","Deaths","High-income North America","Male","All ages","HIV/AIDS","Number",1993,35709.4834051194,35985.3227473543,35419.6806335177
"333066","Deaths","High-income North America","Male","All ages","HIV/AIDS","Percent",1993,0.0284035337818797,0.0286344432392893,0.0281763869317775
"338054","Deaths","Western Pacific Region","Male","All ages","Zika virus","Number",1993,0,0,0
"338056","Deaths","Western Pacific Region","Male","All ages","Zika virus","Percent",1993,0,0,0
"338274","Deaths","Andean Latin America","Male","All ages","Tuberculosis","Number",1995,7126.4093303971,7917.61005866084,6333.30898531153
"338276","Deaths","Andean Latin America","Male","All ages","Tuberculosis","Percent",1995,0.0541661465596525,0.0582422796584616,0.0496284038166792
"338490","Deaths","Andean Latin America","Male","All ages","HIV/AIDS","Number",1995,1035.2420540258,1880.9879928835,774.01573901485
"338492","Deaths","Andean Latin America","Male","All ages","HIV/AIDS","Percent",1995,0.00788460355134466,0.0149998124465158,0.00582251514766476
"339430","Deaths","Central Sub-Saharan Africa","Male","All ages","Zika virus","Number",1994,0,0,0
"339432","Deaths","Central Sub-Saharan Africa","Male","All ages","Zika virus","Percent",1994,0,0,0
"339630","Deaths","World Bank High Income","Male","All ages","HIV/AIDS","Number",1993,53342.997760448,53680.9998827425,52999.4684481772
"339632","Deaths","World Bank High Income","Male","All ages","HIV/AIDS","Percent",1993,0.011854191883571,0.011935297575283,0.0117674984632354
"355148","Deaths","World Bank High Income","Male","All ages","Zika virus","Number",1993,0,0,0
"355150","Deaths","World Bank High Income","Male","All ages","Zika virus","Percent",1993,0,0,0
"361679","Deaths","World Bank Lower Middle Income","Male","All ages","Zika virus","Number",1992,0,0,0
"361681","Deaths","World Bank Lower Middle Income","Male","All ages","Zika virus","Percent",1992,0,0,0
"366619","Deaths","Caribbean","Male","All ages","Zika virus","Number",1995,0,0,0
"366621","Deaths","Caribbean","Male","All ages","Zika virus","Percent",1995,0,0,0
"375248","Deaths","Commonwealth Low Income","Male","All ages","Tuberculosis","Number",1993,101451.888405019,117217.132467283,88206.1544778449
"375250","Deaths","Commonwealth Low Income","Male","All ages","Tuberculosis","Percent",1993,0.0750859831700934,0.085825406818921,0.0657454653678751
"375464","Deaths","Commonwealth Low Income","Male","All ages","HIV/AIDS","Number",1993,112676.730157103,154671.317736652,79911.5481876326
"375466","Deaths","Commonwealth Low Income","Male","All ages","HIV/AIDS","Percent",1993,0.083250259903892,0.11126062403101,0.0598773380326487
"381179","Deaths","Eastern Mediterranean Region","Male","All ages","Zika virus","Number",1994,0,0,0
"381181","Deaths","Eastern Mediterranean Region","Male","All ages","Zika virus","Percent",1994,0,0,0
"381865","Deaths","Australasia","Male","All ages","Zika virus","Number",1994,0,0,0
"381867","Deaths","Australasia","Male","All ages","Zika virus","Percent",1994,0,0,0
"382085","Deaths","World Bank Upper Middle Income","Male","All ages","Tuberculosis","Number",1993,168986.523240257,182566.136419053,156015.514496635
"382087","Deaths","World Bank Upper Middle Income","Male","All ages","Tuberculosis","Percent",1993,0.0194447351722864,0.0200538703158437,0.0188876895880901
"382301","Deaths","World Bank Upper Middle Income","Male","All ages","HIV/AIDS","Number",1993,41158.284657113,49259.4915015058,35382.0126488923
"382303","Deaths","World Bank Upper Middle Income","Male","All ages","HIV/AIDS","Percent",1993,0.00474084187984509,0.00569328452271076,0.00406252738412406
"390802","Deaths","Europe","Male","All ages","Tuberculosis","Number",1994,37780.048933374,40840.2637325275,36521.5963530985
"390804","Deaths","Europe","Male","All ages","Tuberculosis","Percent",1994,0.0081606872118382,0.00880692272226125,0.00788961554025241
"391018","Deaths","Europe","Male","All ages","HIV/AIDS","Number",1994,24686.5444868592,24911.7996246048,24459.0540127534
"391020","Deaths","Europe","Male","All ages","HIV/AIDS","Percent",1994,0.00533249712213816,0.00538950748311789,0.00527593796461377
"395782","Deaths","East Asia","Male","All ages","Tuberculosis","Number",1997,81133.9692820691,89368.4400369566,73665.3209784195
"395784","Deaths","East Asia","Male","All ages","Tuberculosis","Percent",1997,0.0165841908460651,0.0172323572615798,0.015920298814067
"395998","Deaths","East Asia","Male","All ages","HIV/AIDS","Number",1997,5117.23567717791,5888.40106523141,4592.75900784227
"396000","Deaths","East Asia","Male","All ages","HIV/AIDS","Percent",1997,0.00104796547427457,0.00123286777317673,0.000911558699646363
"397999","Deaths","Commonwealth Low Income","Male","All ages","Zika virus","Number",1996,0,0,0
"398001","Deaths","Commonwealth Low Income","Male","All ages","Zika virus","Percent",1996,0,0,0
"398219","Deaths","World Bank Low Income","Male","All ages","Tuberculosis","Number",1992,194695.093912994,220076.103892192,172544.672748543
"398221","Deaths","World Bank Low Income","Male","All ages","Tuberculosis","Percent",1992,0.0734709551019269,0.0829476067399628,0.0661316607353497
"398435","Deaths","World Bank Low Income","Male","All ages","HIV/AIDS","Number",1992,129864.46247386,180502.974152907,90801.8754949635
"398437","Deaths","World Bank Low Income","Male","All ages","HIV/AIDS","Percent",1992,0.0489646042726249,0.0670582826847877,0.033904740848118
"399484","Deaths","Commonwealth High Income","Male","All ages","Zika virus","Number",1995,0,0,0
"399486","Deaths","Commonwealth High Income","Male","All ages","Zika virus","Percent",1995,0,0,0
